instances,approach_8
0,87.90625
1000,87.90625
2000,87.90625
3000,98.875
4000,98.875
5000,98.875
6000,98.875
7000,98.875
8000,98.875
9000,98.875
10000,98.875
11000,98.875
12000,98.875
13000,98.875
14000,98.875
15000,98.875
16000,98.875
17000,98.875
18000,98.875
19000,98.875
20000,98.875
21000,98.875
22000,98.875
23000,98.875
24000,98.875
25000,98.875
26000,98.875
27000,98.875
28000,98.875
29000,98.875
30000,98.875
31000,98.875
32000,98.9296875
33000,98.9296875
34000,134.8984375
35000,98.9296875
36000,98.9296875
37000,135.4375
38000,99.46875
39000,99.46875
40000,135.4375
41000,135.671875
42000,99.46875
43000,146.859375
44000,146.859375
45000,146.859375
46000,146.859375
47000,146.859375
48000,146.859375
49000,146.859375
50000,146.859375
