instances,approach_23
0,177.2578125
1000,136.5703125
2000,136.5234375
3000,136.4765625
4000,136.4765625
5000,136.4765625
6000,136.4765625
7000,136.4765625
8000,136.4765625
9000,136.4765625
10000,136.4765625
11000,136.4765625
12000,136.4765625
13000,136.4765625
14000,136.4765625
15000,136.4765625
16000,136.4765625
17000,136.4765625
18000,136.4765625
19000,136.4765625
20000,136.4765625
21000,136.4765625
22000,136.4765625
23000,136.4765625
24000,136.4765625
25000,136.4765625
26000,136.4765625
27000,136.5
28000,136.5
29000,136.5
30000,136.5
31000,136.5
32000,136.5
33000,136.5
34000,136.4765625
35000,136.4765625
36000,136.4765625
37000,136.4765625
38000,136.4765625
39000,136.4765625
40000,136.4765625
41000,136.4765625
42000,136.4765625
43000,159.4375
44000,159.390625
45000,159.296875
46000,159.25
47000,159.25
48000,159.2265625
49000,159.2265625
50000,159.2265625
