instances,approach_23
0,159.2109375
1000,159.0390625
2000,159.0390625
3000,159.0390625
4000,159.0390625
5000,136.5
6000,136.5
7000,136.5
8000,136.5
9000,136.5
10000,136.4765625
11000,136.4765625
12000,136.4765625
13000,136.4765625
14000,136.4765625
15000,136.4765625
16000,136.4765625
17000,136.4765625
18000,136.4765625
19000,136.5
20000,136.5
21000,136.5
22000,136.5
23000,136.5
24000,136.5
25000,136.5
26000,136.5
27000,136.4765625
28000,136.4765625
29000,136.4765625
30000,136.4765625
31000,136.4765625
32000,136.4765625
33000,136.4765625
34000,136.4765625
35000,136.4765625
36000,136.4765625
37000,136.4765625
38000,136.4765625
39000,136.4765625
40000,136.4765625
41000,136.4765625
42000,136.4765625
43000,136.4765625
44000,136.4765625
45000,136.4765625
46000,136.4765625
47000,136.4765625
48000,136.4765625
49000,136.4765625
50000,136.4765625
