instances,approach_20
0,82.3203125
1000,82.3203125
2000,82.3203125
3000,82.3203125
4000,82.3203125
5000,82.3203125
6000,82.3203125
7000,92.046875
8000,92.046875
9000,92.046875
10000,92.046875
11000,92.046875
12000,92.046875
13000,92.046875
14000,92.046875
15000,92.046875
16000,92.046875
17000,92.046875
18000,92.046875
19000,92.046875
20000,92.046875
21000,92.046875
22000,92.046875
23000,92.046875
24000,92.046875
25000,92.046875
26000,92.046875
27000,92.046875
28000,92.046875
29000,92.046875
30000,92.046875
31000,92.046875
32000,92.046875
33000,92.046875
34000,92.046875
35000,92.046875
36000,92.046875
37000,92.046875
38000,92.046875
39000,92.046875
40000,92.046875
41000,92.046875
42000,92.046875
43000,92.046875
44000,92.046875
45000,92.046875
46000,92.046875
47000,92.046875
48000,92.046875
49000,92.046875
50000,92.046875
51000,92.046875
52000,92.046875
53000,92.046875
54000,92.046875
55000,92.046875
56000,92.046875
57000,92.046875
58000,92.046875
59000,92.046875
60000,92.046875
61000,92.046875
62000,92.046875
63000,92.046875
64000,92.046875
65000,92.046875
66000,92.046875
67000,92.046875
68000,92.046875
69000,92.046875
70000,92.046875
71000,92.046875
72000,92.046875
73000,92.046875
74000,92.046875
75000,92.046875
76000,92.046875
77000,92.046875
78000,92.046875
79000,92.046875
80000,92.046875
81000,92.046875
82000,92.046875
83000,92.046875
84000,92.046875
85000,92.046875
86000,92.046875
87000,92.046875
88000,92.046875
89000,92.046875
90000,92.046875
91000,92.046875
92000,92.046875
93000,92.046875
94000,92.046875
95000,92.046875
96000,92.046875
97000,92.046875
98000,92.046875
99000,92.046875
100000,92.046875
