instances,approach_21
0,177.421875
1000,219.578125
2000,178.90625
3000,178.9296875
4000,178.9296875
5000,178.9296875
6000,178.9296875
7000,178.9296875
8000,178.9296875
9000,178.9296875
10000,178.9296875
11000,178.90625
12000,178.90625
13000,178.90625
14000,178.90625
15000,178.90625
16000,178.90625
17000,178.90625
18000,178.90625
19000,178.90625
20000,178.90625
21000,178.90625
22000,178.90625
23000,178.90625
24000,178.90625
25000,178.90625
26000,178.90625
27000,178.90625
28000,178.90625
29000,178.90625
30000,178.90625
31000,178.90625
32000,178.90625
33000,178.90625
34000,178.90625
35000,178.90625
36000,178.90625
37000,178.90625
38000,178.90625
39000,178.90625
40000,178.90625
41000,178.90625
42000,178.90625
43000,178.90625
44000,178.90625
45000,178.90625
46000,178.90625
47000,178.90625
48000,178.90625
49000,178.90625
50000,178.90625
